reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
11275749,127,Cybergirl,5,5,4,5,5,4,7,FALSE,FALSE,4,Richmond VA,9/[YEAR-0],9/26/[YEAR-0],TRUE,,4,What's not to like?,"Beautiful Hotel, excellent location. I guess your experience would be different depending on weather you stay in the tower or one of the attached buildings. I was in the Marina tower, city view, 11th floor. Loved it! My friend was in an attached building, street level, pool view. Her room was nice and she liked being able to park right in front of the room, and being able to watch her (older) son swimming from her room. Valet Parking staff is very fast and efficient. The club room, service, food, and view are all excellent. Front desk staff is friendly and seem to want to make your stay pleasant. I recommend this hotel."
11275759,813,mlb8454,5,5,5,5,5,5,6,FALSE,FALSE,2,"Boston, MA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Very welcoming!,2,Welcoming & Comfortable,"Because our daughter is a student at SU we travel to the Syracuse area several times a year. Because of it's location, the Belvoir Syracuse cannot be beat. Include the warm & friendly staff and the very comfortable & clean rooms, it's our number 1 choice when staying over in Syracuse!"
11275862,1046,kennedy12,4,4,4,4,4,4,3,FALSE,TRUE,2,"Silver Spring, MD, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,3,NASN Executive Committee Meeting,NASNs Executive Committee really enjoyed their stay at the Oklahoma Belvoir.. The location was perfect for evening outings in Brick town and other points of interest. Staying on the concierge floor/ clubroom was definitely a plus. The food was delicious.
11275918,3054,Jy[YEAR-0],5,5,5,5,4,3,8,FALSE,FALSE,3,,9/[YEAR-0],9/26/[YEAR-0],TRUE,,3,nice smooth stay,"friendly, clean and nice location"
11275949,1784,HoustonLady6,4,5,2,2,3,4,6,FALSE,FALSE,3,"Houston, TX, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Comfortable beds!,2,Great night's sleep,"Very comfortable beds (a must for me since I have back issues) and love the blackout curtains that you can pull shut to block out all the light. Also, very quiet and love that the A/C was able to go very low since I have night sweats (menopause). I slept better here than I do at home! Cleaning staff was somewhat lacking as they gave us fresh towels and made our beds but forgot to tidy up, empty trash cans and leave new (fresh) coffee and cups for the next day. It looked like they were distracted or in a hurry as they only did half the job. But front desk and valet were very courteous and friendly. Overall, a great stay. Will definitely stay there again."
11275979,1959,russtms,5,5,5,5,4,5,6,FALSE,FALSE,3,"Los Angeles, CA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Extremely convenient for UCSD and the rest of La Jolla,2,Quiet and convenient,"This hotel is adjacent to UC San Diego, making it possible to walk there. In the opposite direction is a shopping center. In addition to the convenience, the hotel has the feel of a small country resort; there is less noise than in most locations and all rooms are close to the pool and Jacuzzi."
11275987,468,thatgirlmabes,4,4,5,5,4,4,8,FALSE,FALSE,2,"Bloomfield, NJ, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great location,1,Adult Friendly,"Great Location! Enjoy some Disney amenities (extra hours, transportation to parks but not from airport) but no Mickey decor. Staff was friendly & room was spotless. Be forewarned..food was mediocre!! Didn't eat at lucrative restaurants since they were $$$ & fancy. The casual places were overpriced even for a resort and disappointing. Better off eating elsewhere. Picky eaters may not have too many options (kids/adults)."
11276020,3205,MisterShannon,5,5,4,5,5,2,5,FALSE,FALSE,1,"Miami, FL",9/[YEAR-0],9/26/[YEAR-0],TRUE,,3,Excellent locale,"Right in the middle of everything, absolutely perfect for the urban explorer. The only downside was the lack of internet signal. Kind of felt they were pushing me to purchase their service..."
11276212,1726,Yvette52,5,5,5,5,5,5,3,TRUE,FALSE,2,Savannah GA,10/[YEAR-0],9/26/[YEAR-0],TRUE,Very convention friendly,2,Excellent for Conventions,I thought the meeting rooms and hallways in convention center very accommodating. Staff was very friendly. I appreciated the $8 parking fee waived.
11276329,893,JohnFromNewJersey,5,4,5,5,5,6,6,FALSE,FALSE,3,"Butler, NJ, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great location with many eating places nearby.,2,"Dover, DE Hotel Review",I was pleasantly surprised by how helpful the front desk people were. They were able to help me with my reservation which did not go through when I tried to book online.
11276511,96,Iceman183,4,5,5,5,4,4,4,FALSE,TRUE,3,Canada,9/[YEAR-0],9/26/[YEAR-0],TRUE,The staff was very helpful and caring.,4,Belvoir Suites Market Center Dallas,"The staff was excellent on check in and throughout my stay. My suite was comfortable and clean, and I was upgraded to the Club Level. The breakfast in the club was a little meagre and picked over, but I didn't get there until almost closing time. I will certainly stay here again when I return to Dallas. Great value for my money!"
11276564,468,Frank777,5,4,5,5,5,4,6,TRUE,TRUE,2,"Florida, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,great staff,3,Staff is exceptional,The staff at this resort was among the finest I have experienced. They made sure the guests were accomodated from the minute they stepped through the front door.
11276703,3620,CJSS,4,5,4,4,5,4,4,FALSE,FALSE,2,"Buenos Aires, Argentina",9/[YEAR-0],9/26/[YEAR-0],TRUE,,2,"affordable price, excellent hotel","The location ,breakfast, valet parking are excellent. The pillowas and beds are very comfortable."
11276862,379,TG84105,4,4,5,4,3,3,8,FALSE,FALSE,2,"Utah, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,1,"great location, in-house food choices very limited","The hotel is in a great location, and the beach is very nice. Food option within the Belvoir are limited. The breakfast buffet is fine, with a decent selection.Service is hit or miss - getting a refill for coffee or orange juice might be difficult. The food at the pool bar is adequate, but not a great value. There is no sundry store and the selection of the snack bar is very limited (and the prices are through the roof)."
11277087,814,Glowie,4,4,4,4,4,4,6,FALSE,FALSE,2,"Cleveland, Ohio",9/[YEAR-0],9/26/[YEAR-0],TRUE,Its Pet-Friendly and the staff was very nice to our chihuahua. Great beachfront property.,3,Mrs.,Really liked the renovations and the beds were very comfy. Temperature control within the room was difficult to maintain. Grounds were nice but the outdoor cabana was only open on the weekend.
11277934,756,Kathy1,5,5,5,5,5,5,6,FALSE,FALSE,3,,9/[YEAR-0],9/26/[YEAR-0],TRUE,The staff could not do enought for you,2,Great Hotel,Stayed 3 nights. Had a great time the staff go over and above to take care of you. Hecter the van driver was great all the staff from front desk to resturant Patrick took very good care of us.Also Chris in room service Looking forward to my next stay
11277948,989,Suetim,5,5,5,5,5,4,6,FALSE,FALSE,1,"Somerset, MA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,clean...,2,Impressive!,"I was very impressed by the hotel,it was clean and comfortable as well.. I would definitely stay again,staff was courteous and kind and very attentive!... absolutely divine..."
11278420,115,Arod,5,5,5,5,5,3,6,TRUE,FALSE,4,"Atlanta, GA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great location,4,Hotel has great features,i enjoyed my stay and would recommend to a friend
11278572,855,50Reunion,3,4,4,3,2,6,5,FALSE,FALSE,1,"East Northport, NY",9/[YEAR-0],9/26/[YEAR-0],FALSE,The hotel staff was professional. The rooms needed to be updated. Carpets were not in the best condition.,2,Reunion [YEAR-0],The hotel was conveniently located. The rooms need to be updated and the carpets need to be cleaned or replaced.
11278604,421,Mirta54,4,4,3,5,4,4,8,FALSE,FALSE,2,"Comodoro Rivadavia, Chubut, Argentina",9/[YEAR-0],9/26/[YEAR-0],TRUE,La ubicacion y lo confortable de las habitaciones.,3,Este hotel es comodo y ubicado en uno de los mejores lugares de New York,Las habitaciones confortables y muy buena la limpieza.
11278632,995,texasmusicman,5,5,5,5,5,5,6,FALSE,FALSE,3,Texas,9/[YEAR-0],9/26/[YEAR-0],TRUE,very clean,2,accross from disneyland,"Excellent Hotel! Very clean, good rooms, great working staff, very nice pool, exercise room and ideally located to all avenues of entertainment and restaurants.. Very SAFE and PROTECTED."
11278651,741,Josh33,4,5,4,4,4,3,7,FALSE,FALSE,2,"Chicago, IL, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,2,Great Location,"Overall good price. 1 block from the METRO. The free wirleless was horribly slow and, hard to stay connected to it."
11278783,377,Brad32,5,5,5,5,5,4,8,FALSE,FALSE,4,"Portland, OR, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Location is amazing and ocean view from most rooms,4,Infinity Pool,Loved the cabanas and pool service around the infinity pool!
11279218,468,SER31,5,5,5,5,5,6,8,FALSE,FALSE,4,Oklahoma,9/[YEAR-0],9/26/[YEAR-0],TRUE,The staff is so professional and helpful.,2,Love this Hotel,We always stay here when we are at Disney. The staff is truly exceptional. We always feel spoiled. The rooms are fabulous and the food is beyond great. Better than any Disney hotel we have stayed at.
11279361,1236,SRS[YEAR-0],3,3,4,3,4,5,5,FALSE,FALSE,1,"Tennessee, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great location,,Maintenance,A/C was not working in room although the system was quickly repaird. Several light bulbs needed replaced. TV remote was very NASTY.
11279362,1582,Kpc50,4,4,3,4,4,,6,TRUE,FALSE,2,"Alpharetta, GA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,,Chosen hotel stay for daughters move to Jacksonville!,"Hotel, location and staff was great. Only issue I had was that my BPG profile was not reviewed prior to my stay so pillow choices, desired location of room, etc was not known. I think if info is asked by BPG on your profile it should be used. But other than that, everything else was great!"
11279621,377,MOTOWN,5,5,5,5,5,5,6,FALSE,FALSE,3,"Monterey, CA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,"Location, on the beach and best pools of any hotel",4,Million $ views and location,"The facility exceeds any other hotel on Waikiki Beach. Best pools and service, the Rum Fire lounge, the Edge Bar, your right there watching the turtles and beach activities."
11279678,83,Lovey,5,5,5,5,5,3,7,TRUE,FALSE,1,"Fullerton, CA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,2,Great Place,The staff and facility is great.
11279962,1552,mxqt,5,5,4,5,5,2,6,FALSE,FALSE,2,"California, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great rooms!,3,Good nights sleep,My family and I enjoyed our stay at the hotel. After a long day at Disneyland we slept comfortably in our beds. Breakfast in the lobby was delicious and the coffee was perfect! The good nights sleep and great breakfast got us ready for the day.
11280527,1776,Andrew244,2,1,4,5,1,4,8,FALSE,FALSE,4,"New Jersey, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,You may not get any sleep. Maintenance here is not up to the standards of a Grandbourne property.,4,Very Dissappointing - No Sleep,Very unusual for a Grandbourne property.
11280573,196,wmbrain,4,3,4,4,3,5,5,FALSE,FALSE,3,"Chicago, IL, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Not a $500 a night hotel,4,Busy Weekend,"Stayed at the Belvoir the weekend of the Bears-Rams game. Hotel oversold and paid double the price for a nice but tiny room on the 34th floor Club Level. Never used the club, had a backed -up bathtub drain, the phone did not work in the room, and the internet and the ""new"" in- room refrigerator did not work until the next day. Bathroom was too small and while the view was very nice the room was cramped. No ice on the 34th or 33rd floor (must go to the 32nd floor) Not worth the $450 a night. Parking a car was another $50+ a night. This is not a $500 a night hotel."
11281488,270,Eyeguy,4,4,5,4,5,,3,FALSE,FALSE,2,,9/[YEAR-0],9/26/[YEAR-0],TRUE,,,September Conference,Easy walk to shopping outlets and boardwalk. Meeting Rooms comfortable.
11281565,829,Chief1,5,,,,,6,3,FALSE,FALSE,2,Davie FL,9/[YEAR-0],9/26/[YEAR-0],FALSE,"Excellent staff, room service, breakfast buffet",3,Excellent Staff & Amenities,Staff met all my needs. room was excellent
11281695,430,TomC,4,4,5,4,3,3,5,FALSE,FALSE,2,"Boston, MA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,location,2,Overall good stay... but 1 complaint,"My only complaint. The parking was too expensive. Your hotel does not validate the parking, so we paid the higher rate than the retail customers that park in the same lot. I found a parking lot next door with the same options for half the price. I would think that you would at least validate the parking for the patrons staying in your hotel?"
11281946,430,Lorenzo777,5,5,5,5,5,6,6,FALSE,FALSE,3,Palm sprrings ca,9/[YEAR-0],9/26/[YEAR-0],TRUE,Location,4,Front desk people,"Tara is one of the best employee that we met in our stay. Cordial,amable,efficient,and all this with a big smile."
11282124,994,medic149,5,4,5,5,4,,2,FALSE,FALSE,2,,9/[YEAR-0],9/26/[YEAR-0],TRUE,,,First stay and more to come,"This was my first stay at this hotel. The hotel staff was great. Parking is underground valet, but they were very quick to get car in and out, no waiting. Room had older furniture and not to the usual BPG standards I've seen, but it was okay. Very good TV and the view from my room was fantastic. I could see from the Empire State Building all the way around to CT! Great at night. The hotel resteraunt was one of the best I've been to and the price was very reasonable. The food was served very hot, well presented, and was delicious. Drinks were a bit expensive. Only issue is location. It is smack dab in the middle of the ""Chinatown"" of Queens. Most all of the resturaunts in the area did not have menus in English and did not take credit cards. Since the hotel restaraunt was so good, it wasn't an issue for us. The rooms were very quiet from outside noise, but could hear people in hall and other rooms a little bit. Will always stay here when I'm in the area. Thanks!!"
11282158,379,jim2,4,5,5,5,4,6,6,FALSE,FALSE,2,"Indiana, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,,2,hotel is great,employes are vey friendly and helpful.
11282231,468,Madi39,4,4,4,4,3,3,3,FALSE,FALSE,3,"Dublin, OH, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,It's an older hotel so don't think that you are going to be staying at a new resort,1,Nice Stay,Overall a nice stay. The room was clean and that is number 1 on my priority list.
11282267,3054,Librarian1,4,2,5,5,3,0,3,FALSE,FALSE,2,Virginia,9/[YEAR-0],9/26/[YEAR-0],TRUE,Located near some great restaurants and has stunning views right on the monument circle. Very convenient~,3,Hotel is located in the heart of Indianapolis,"Nice location,view was lovely (corner room). But, there were a couple of issues: a/c wouldn't cycle automatically (so I either froze or roasted) and the entrance light was out, which the staff tried to fix but couldn't. They offered to move me, but it wasn't bad enough to insist on a move on a full-house weekend. They did give me breakfast vouchers. Food -mediocre; eat elsewhere. Staff is very responsive and courteous."
11282269,127,Christa12,5,5,5,5,5,4,3,TRUE,FALSE,2,Washington DC,9/[YEAR-0],9/26/[YEAR-0],TRUE,The food is outstanding,3,Guest Service,"From the moment I arrived a this property, I have been met by the most gracious staff members. They truly made me feel as though I was being welcomed into their home. I am in the hotel business, and I witnessed for the first time someone anticipating my needs! Bravo to a great team that display such pride and honor in what they do."
11282609,1556,emvo,5,5,5,5,5,2,7,FALSE,FALSE,1,"Mesa, AZ, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great service!,2,Excellent stay,"I really enjoyed staying here. While I was only in the hotel for a short time, I received excellent service and the room was really fabulous."
11282697,868,Raypugs,4,3,5,5,4,6,5,FALSE,FALSE,1,,9/[YEAR-0],9/26/[YEAR-0],TRUE,Check room before(size&shape),3,Great staff .,Room very small and odd shape.Hotel hard to locate even with GPS.Poor parking location!
11282721,1138,Fran73,5,5,5,5,5,6,7,FALSE,FALSE,3,,9/[YEAR-0],9/26/[YEAR-0],TRUE,"Location for Sonoma/Napa wine country works well. Plus the hotel is a wonderful stay, exceeded our expectations.",2,"Wonderful stay, can hardly wait to stay again.","Beyond our expectations especially the BPG ""Gold"" Membership acknowledgements with Club Suite and floor. Lovely hotel, location, parking, service, cleanliness, food, beverage. All excellent in our book."
11282850,379,Chundt,3,3,4,4,3,4,4,TRUE,FALSE,2,"Poipu, HI 96756, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,It's been a home away from home. The staff is warm and friendly and the breakfast buffet is very good.,2,This hotel offers a good breakfast buffet,"The breakfast buffet at the newly renovated restaurant was excellent. In fact, aside from the warm and friendly staff, the (buffet) is one of the primary reasons for returning to this hotel (vice going down the street to one the neighboring hotels) ... it was a nice touch before starting the day. Unfortunately, it saddened me that this hotel decided to get rid of the breakfast buffet."
11282890,1556,YvesMM,2,2,3,3,2,3,2,FALSE,FALSE,4,"Dallas, TX, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,Price is very low but experience reflects this.,4,High/Lows,"The saying ""you get what you pay for"" comes to mind and is apropos for this hotel. Please note that it's under renovation on some floors. Unfortunately, the Grandbourne floor #12# was not one of the floors. Would make sense to start with the most loyal customers. Restaurant staff was excellent. Front desk staff par and didn't get any special recognition for Platinum. Was never given the choice of amenity. Club lounge out dated but staff there exceptionally accommodating. Housekeeping was one of the worst experiences with the room not getting cleaned until 6:30 pm. Housekeeping staff actually told the manager on duty the room was clean and it was not. Tyler was fantastic and almost made up for the housekeeping faux pax. He handled the issue swiftly and professionally. You can tell the rest of the staff was trying but can't find anything pleasant to say about housekeeping because even when they cleaned the room, it was poorly done."
11283070,468,madie44,5,5,5,5,5,3,8,FALSE,FALSE,3,"Kissimmee, FL, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Walking distance to Epcot and Hollywood Studios,2,Great Staff and View from our room,Thank you for making our 21st anniversary speacial with the little things added...
11283111,1726,Carolb,5,5,5,5,5,6,3,FALSE,FALSE,2,"Wisconsin, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Beautiful hotel with great serice and setting.,2,A great convention center.,The rooms were wonderful with a super view. The meeting rooms and gathering spaces for vendors and displays were great and did not seem crowded. We were able to move from meals to workshops to liturgy with ease. Everything was very well organized in a pleasant setting.
11283405,377,ANikolic,5,5,5,5,5,3,6,FALSE,FALSE,1,"Honolulu, HI, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Location is perfect! Infinity pool is amazing! Great customer service.,4,Amazing hotel with the right price,We thoroughly enjoyed our six nights stay. The hotel has lots to offer. You can get everything you need in the hotel. It is a perfect location in Waikiki. The infinity pool is amazing and relaxing. I am definitely coming back!
11283481,1569,Cvt1,5,5,5,5,5,4,6,FALSE,FALSE,3,Los Angeles,9/[YEAR-0],9/26/[YEAR-0],TRUE,,2,Nice property,"Hotel staff very polite, nice location."
11283506,379,DWalakazam,5,5,5,5,5,2,8,FALSE,FALSE,2,"Orange County, CA",9/[YEAR-0],9/26/[YEAR-0],TRUE,"The hotel is ideally located on the amazing Poipu Beach with great access to nearby food, entertainment, and attractions. It's prefect for honeymooners.",2,This hotel was breathtaking,"From the moment we arrived to minute we departed we commented on how beautiful and serene the hotel was. The beach and pool, the laua lawn, the views and restaurants; everything was perfectly picturesque. We couldn't have picked a more appropriate place for our authentic Hawaiian honeymoon."
11283520,102,azlooking,3,4,2,5,2,6,5,FALSE,FALSE,1,"Phoenix, AZ, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,Ask all questions at front desk.,1,This hotel could use some more bar help,no bar tender at 2:30 PM when he did arive was rude and no table service. Also could use a facility map in room
11283565,379,MaryAlice22,5,5,4,3,5,5,8,FALSE,FALSE,2,"Kauai, HI, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great Location. Friendly staff,3,Great Hotel with beautiful views,"We had an Ocean Front room with the most beautiful view, ever. Everything was perfect, except (yes, here comes that ""but""), because there was no way to clean/hose-down the beautiful terrace that overlooked the ocean, the carpet was dirty, especially near the sliding door, and was tracked all the way through the room to the bathroom. Everything else was excellent."
11283575,1138,pdob1,5,4,5,5,5,5,3,FALSE,FALSE,2,"Grants Pass, OR, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Wonderful setting on the Petaluma River,2,I'd stay again,"In a nutshell, it is what I've come to expect from Grandbourne Hotels. And you cant beat the location to the wine country."
11283654,421,Mary42,5,5,5,5,5,6,8,FALSE,FALSE,2,"Boulder, CO, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,"The name of the game is Hospitality, and we felt it at the NYC Belvoir.",4,A Belvoir Welcome,"What made this a truly outstanding hotel experience for us was the wonderful and sincere welcome we received from Molly as we checked in. While we chatted and she explained the hotel amenities and enrolled us in the BPG program, Molly learned that we were in the city celebrating our 50th anniversary, and sent a lovely card and welcome gift to our room. I have already recommended this hotel to several friends based on Molly's hospitality and thoughtfulness. The NYC Belvoir is lucky to have her on its staff!"
11283673,380,PatRN,5,5,5,5,5,5,6,FALSE,FALSE,2,Honolulu,9/[YEAR-0],9/26/[YEAR-0],TRUE,Great place to stay for Aloha Week.,3,Historical ambiance of days gone by.,"Every time my ohana stays at PK, I am reminded of the beautiful Princess and Ainahau. The hotel has great pictures of the princess and the historical significance of the property reminds me of Hawaiian Ali'i and history of days gone by. The staff at PK have true aloha spirit."
11283764,1506,Flyingtailor,5,5,5,5,5,4,4,FALSE,FALSE,4,"Stoney Creek, ON, Canada",9/[YEAR-0],9/26/[YEAR-0],TRUE,very homey,4,Very Comfy,I found this hotel to very comfortable nice small hotel good BPG recognition. Free Parking in and out was easy staff were very helpful.
11283801,3068,RoadWarrior30,4,4,4,4,4,5,4,FALSE,FALSE,2,"Charlotte, NC, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Very convenient!,2,Very convenient!,"This hotel provides great convenience, not only by its location near the airport and the city center, but also for its restaurants, pool and fitness center."
11283935,1364,shiloh0704,5,5,5,5,5,5,5,FALSE,FALSE,2,"Milford, Milford Township, MI, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,you feel very welcomed. great location,3,wonderful stay,"large rooms. wet bar and fridge with plenty of counter space. .and room to relax even with a king bed,,"
11283940,1557,Bruce12,5,5,5,5,5,0,6,FALSE,FALSE,3,"Durham, NC, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Staff were friendly and helpful.,,Great stay.,"Our second trip to Des Moines, enjoyed it, staff was very helpful. We'll be back."
11284074,1726,purple1,5,5,5,5,5,5,3,FALSE,FALSE,2,,9/[YEAR-0],9/26/[YEAR-0],TRUE,,,very clean,The front desk goes out of their way to help you if you have had a rough travel day. the bar makes great drinks .
11284076,1776,Rgaff911,5,5,4,4,3,4,6,TRUE,FALSE,2,,9/[YEAR-0],9/26/[YEAR-0],TRUE,,4,Mom's Birthday Celebration,Wonderful location....great service. We stayed on the Club Level....the views were spectacular....and the food/service in the club lounge were superb.
11284213,379,alisensei82,4,5,3,5,5,2,8,FALSE,FALSE,2,"San Diego, CA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Great pool and spa with a beautiful beach right there,1,Nice Honeymoon,"The grounds at the hotel had beautiful landscaping. So many koi ponds and a great new pool and spa. It was convenient to walk over to a great beach for snorkeling. The only reason we did not have a great honeymoon vs a nice honeymoon was not receiving an special treats as newlyweds. Maybe I have watched too many movies and TV shoes, but I expected a complimentary glass of champagne at the restaurant or one night at an oceanfront room or something other than the very warm congratulations at the front desk. Instead we learned the room we were assigned had twin beds even when I had checked an option stating that it was our honeymoon. The only perk was that we were able to get a king size bed! Again, great place to stay for a vacation but it did not meet my honeymoon expectations."
11284218,1143,Mia[YEAR-4],5,4,5,5,5,,8,FALSE,FALSE,3,,9/[YEAR-0],9/26/[YEAR-0],TRUE,Prime location,,This hotel is conveniently located to shopping mall/centers and restaurants,I will stay at this property on my next visit back to Houston. I was impressed with how clean our room was . Will surely recommend to others.
11284253,33,Fromdaupeh,3,2,2,3,2,5,6,FALSE,FALSE,2,"Michigan, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,Very noisy,3,A party place,"Appears to be a great venue for wedding receptions as it appeared all emphasis is placed there. Heat would not work and temperature in room was down to 65 by morning, with no blankets on bed. The halls were filled with noisy partying people. No offer to valet vehicle and the front desk was unable to validate ticket, leaving it up to me to explain it to attendants in the morning."
11284303,1046,Susan57,3,,2,4,3,5,5,FALSE,FALSE,2,"Brandenburg, KY 40108, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,Clean rooms and bar had very good service.,3,Staff,"The check in staff needs to be knowledgeable about how check customers in, for some reason they did not have our reservations right and the group we were with had trouble too."
11284348,1144,Chereeb1,4,5,5,5,4,3,5,FALSE,FALSE,2,"Los Angeles, CA, USA",9/[YEAR-0],9/26/[YEAR-0],TRUE,Very clean and centrally located.,2,Great Customer Service,At check in there was a little problem but the front desk agent Channel was extremely helpful and corrected the issue right away.
11284396,353,Hollenex,2,4,1,4,2,3,8,FALSE,FALSE,2,"New Orleans, LA, USA",9/[YEAR-0],9/26/[YEAR-0],FALSE,,2,What happened to this hotel?!!!,"We have stayed at the Belvoir on Canal in New Orleans many times in the past, usually during Mardi Gras, so we are familiar with this hotel and how it functions at the busiest of times. The good-The location is great, the staff are friendly and we were pleased to see that the rooms have been updated. The bad-the elevators are terrible! They are not traditional in that you don't just push a button at the elevator bank and wait for the first one. These elevators require you to enter your floor number, then it flashes a car number for you to wait for. Sounds easy, and as though it would be more efficient but, it doesn't work out well in reality. I can't tell you how many people I've seen that are confused by this, end up getting frustrated and holding things up. The line to get to the elevator during Mardi Gras is just awful! Don't expect to get up to your room or down to the lobby quickly if it's a busy time. Now, the ugly-our most recent visit was 9/22/12. The hotel is in the process of renovating the lobby so it now feels kind of like an airline terminal that is also under construction (hopefully that will improve!) We had requested an early check in but were delayed in arriving due to convention traffic and didn't arrive till 3 pm. There was a line to check in that wasn't too long but, we were told that our room had not been cleaned yet and so we couldn't check in. I gave them my cell phone number to call when the room was ready and was assured that it would be less than an hour. An hour and a half later we still hadn't gotten a call and had to get back into a much longer check in line where we remained for another 20-30 min. When we finally got to the desk we were told a room was still not available and they didn't know how much longer it would be. There were not enough attendants to check all the guests in and we were not the only ones unable to check in-there were 30-40 people sitting in chairs in the lobby area with their luggage, some curled up on pillows some laying down on the floor- it looked like we were at an airport that had been snowed in, cancelled all flights and passengers were bedding down! We had dinner reservations, we're meeting friends and were looking forward to some time alone without the kids (got the 'romance package' that was supposed to come with chocolates and champagne in the room-never did get those). Spending the few hours we had together in a line sucked. We were persistent (refused to move till we got a room) and got a room within 20 minutes but missed our dinner reservation and were late to meet our friends. The hotel did try to compensate us but, I would've rather had it go right. We chose the Belvoir because they usually are on the ball with check in compared to many other N.O. Hotels. Something has changed and that is no longer true. Cheaping out on staff? Poor management? Who knows, I just know I won't be staying there come next Mardi Gras!"
11284571,380,Mal49,4,4,4,5,1,5,5,FALSE,FALSE,1,"Waikiki, Honolulu, HI, USA",9/[YEAR-1],9/27/[YEAR-0],TRUE,"Centrally located. Beautiful location. Close to beach, shops, restaurants.",1,Love the bed...,"I had no problem falling asleep due to the comfort of the bed. I've stayed at other Grandbourne Hotels and have to say all their beds are heavenly comfortable. One thing that was unsatisfactory at the Princess K was the shower drain. Drained so slowly. Please check it out.....Room 501. Other than that, I'm pretty satisfied. Maybe next time I'll request a ocean view room."
11284661,377,BESanDiego,5,4,5,4,5,3,7,FALSE,FALSE,2,"San Diego, CA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,,2,Great location - Great features,"We didn't stay long enough to enjoy all the features of the hotel, but those we did were fantastic! The 2 pools were great - you have to check out the sunset from the Infinity Pool area - as were the food outlets."
11284675,377,TonySF,3,4,4,4,4,4,8,FALSE,FALSE,2,"San Francisco, CA, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,"Great location, high quality fresh food",4,Great hotel with lovely facilities,"The hotel has one of the nicest pool in Wakiki. The infinity edge pool has a fantastic view and is lovely to hang out all day. Food in the buffet is very good, pastry and bake goods are exceptionally well. Lowson Station is better than the normal sundry shop."
11284685,994,lkayfetz,1,2,2,1,1,5,5,FALSE,FALSE,4,"Pleasant Hill, CA, USA",9/[YEAR-0],9/27/[YEAR-0],FALSE,Don't stay here if you are allergic to smoke or have health issues with smoke.,4,Smoke free facility is anything but,"I'm sorry... you either are smoke free or not. The rooms, hallways and access routes reek of smoke. I don't care if your clientele pays to have the rooms cleaned. It doesn't change the fact that you let it happen."
11285838,951,mhcostumes,4,4,4,4,4,,8,FALSE,FALSE,3,brooklyn ny,9/[YEAR-0],9/27/[YEAR-0],TRUE,it's close to the ocean,3,good deal,"Dollar for value this Belvoir is a good deal. However there are areas such as the pool that should have been cleaner, and could use renovations."
11286532,33,chocolate,5,5,5,5,5,3,8,TRUE,FALSE,2,"Baltimore, MD, USA",9/[YEAR-0],9/27/[YEAR-0],TRUE,Clean,2,professional,Staff was very professional and friendly.
